Paper_Doi,Citation_Type,Cited_Doi,Year,Title
10.1002/ijc.26288,Forward,,2015.0,Engineering thermo-responsive affinity ligands for glycoprotein purification by affinity precipitation
10.1002/ijc.26288,Forward,10.1007/s10719-014-9548-4,2014.0,"Overexpression of α2,3sialyl T-antigen in breast cancer determined by miniaturized glycosyltransferase assays and confirmed using tissue microarray immunohistochemical analysis"
10.1002/ijc.26288,Forward,10.1038/nrgastro.2014.78,2014.0,The role of glycosylation in IBD
10.1002/ijc.26288,Forward,10.3892/ol.2014.2201,2014.0,Pinellia pedatisecta agglutinin-based lectin blot analysis distinguishes between glycosylation patterns in various cancer cell lines
10.1002/ijc.26288,Forward,10.1186/1559-0275-11-14,2014.0,Mass spectrometry-based analysis of glycoproteins and its clinical applications in cancer biomarker discovery
10.1002/ijc.26288,Forward,10.1016/j.jprot.2013.09.019,2013.0,Subunit-specific mass spectrometry method identifies haptoglobin subunit alpha as a diagnostic marker in non-small cell lung cancer.
10.1002/ijc.26288,Forward,10.1016/j.molmed.2013.07.003,2013.0,Gastric cancer: adding glycosylation to the equation.
10.1002/ijc.26288,Forward,10.1111/imm.12125,2013.0,Identification of a specific haptoglobin C‐terminal fragment in arthritic synovial fluid and its effect on interleukin‐6 expression
10.1002/ijc.26288,Forward,10.1038/cddis.2013.186,2013.0,B4GALT family mediates the multidrug resistance of human leukemia cells by regulating the hedgehog pathway and the expression of p-glycoprotein and multidrug resistance-associated protein 1
10.1002/ijc.26288,Forward,10.1089/ars.2012.4878,2013.0,Trapping of human hemoglobin by haptoglobin: molecular mechanisms and clinical applications.
10.1002/ijc.26288,Forward,10.1371/journal.pone.0057074,2013.0,Transforming Growth Factor Beta Receptor 2 (TGFBR2) Changes Sialylation in the Microsatellite Unstable (MSI) Colorectal Cancer Cell Line HCT116
10.1002/ijc.26288,Forward,10.1016/j.cca.2012.12.014,2013.0,Reevaluation of a lectin antibody ELISA kit for measuring fucosylated haptoglobin in various conditions.
10.1002/ijc.26288,Forward,10.1074/mcp.M112.023325,2013.0,Quantitative Liquid Chromatography-Mass Spectrometry-Multiple Reaction Monitoring (LC-MS-MRM) Analysis of Site-specific Glycoforms of Haptoglobin in Liver Disease*
10.1002/ijc.26288,Forward,10.1371/journal.pone.0052040,2012.0,Differences between the Glycosylation Patterns of Haptoglobin Isolated from Skin Scales and Plasma of Psoriatic Patients
10.1002/ijc.26288,Forward,10.3233/DMA-2012-0904,2012.0,Cancer Biomarker Discovery: Lectin-Based Strategies Targeting Glycoproteins
10.1002/ijc.26288,Forward,10.1021/pr201183w,2012.0,"Semi-automated identification of N-Glycopeptides by hydrophilic interaction chromatography, nano-reverse-phase LC-MS/MS, and glycan database search."
10.1002/ijc.26288,Forward,10.4172/1948-5956.S17-002,2011.0,"Biomarkers and their Role in Premonition, Interpretation and Treatment of Cancer"
10.1002/ijc.26288,Forward,10.1007/978-981-15-5136-9_17,2020.0,Plant Lectins: Sugar-Binding Properties and Biotechnological Applications
10.1002/ijc.26288,Forward,10.1007/978-981-15-4280-0_6,2020.0,Lectin Nanoconjugates for Targeted Therapeutic Applications
10.1002/ijc.26288,Forward,,2017.0,2 Lectins : An Effective Tool for Screening of Potential Cancer 3 Biomarkers 4 5
10.1002/ijc.26288,Forward,10.2958/SUIZO.31.25,2016.0,Utility of serum N -glycan analysis in diagnosis of invasive IPMNs
10.1002/ijc.26288,Backward,10.1093/glycob/cwq147,2011.0,Core fucosylation and alpha2-3 sialylation in serum N-glycome is significantly increased in prostate cancer comparing to benign prostate hyperplasia.
10.1002/ijc.26288,Backward,10.1038/nchembio.437,2010.0,A systematic approach to protein glycosylation analysis: a path through the maze.
10.1002/ijc.26288,Backward,10.1093/glycob/cwp197,2010.0,"alpha1,2-Fucosylated and beta-N-acetylgalactosaminylated prostate-specific antigen as an efficient marker of prostatic cancer."
10.1002/ijc.26288,Backward,10.1002/ijc.24685,2009.0,"N‐glycosylation status of β‐haptoglobin in sera of patients with colon cancer, chronic inflammatory diseases and normal subjects"
10.1002/ijc.26288,Backward,10.1016/j.bbrc.2008.10.061,2008.0,Identification of an inducible factor secreted by pancreatic cancer cell lines that stimulates the production of fucosylated haptoglobin in hepatoma cells.
10.1002/ijc.26288,Backward,10.1002/pmic.200800046,2008.0,Fucosylated haptoglobin is a novel marker for pancreatic cancer: Detailed analyses of oligosaccharide structures
10.1002/ijc.26288,Backward,10.1016/j.jchromb.2008.05.006,2008.0,Simultaneous glycosylation analysis of human serum glycoproteins by high-performance liquid chromatography/tandem mass spectrometry.
10.1002/ijc.26288,Backward,10.1002/ijc.23364,2008.0,Site‐specific analysis of N‐glycans on haptoglobin in sera of patients with pancreatic cancer: A novel approach for the development of tumor markers
10.1002/ijc.26288,Backward,10.1093/GLYCOB/CWM100,2007.0,Ovarian cancer is associated with changes in glycosylation in both acute-phase proteins and IgG.
10.1002/ijc.26288,Backward,10.3892/OR.16.4.747,2006.0,Differential expression in normal-adenoma-carcinoma sequence suggests complex molecular carcinogenesis in colon.
10.1002/ijc.26288,Backward,10.1002/ijc.21728,2006.0,Fucosylated haptoglobin is a novel marker for pancreatic cancer: A detailed analysis of the oligosaccharide structure and a possible mechanism for fucosylation
10.1002/ijc.26288,Backward,10.1038/NCHEMBIO767,2006.0,Analyzing the dynamic bacterial glycome with a lectin microarray approach
10.1002/ijc.26288,Backward,10.1073/PNAS.0408928102,2005.0,Use of targeted glycoproteomics to identify serum glycoproteins that correlate with liver cancer in woodchucks and humans.
10.1002/ijc.26288,Backward,10.1073/pnas.172380699,2002.0,Glycosylation defining cancer malignancy: New wine in an old bottle
10.1002/ijc.26288,Backward,10.1007/BF00702336,1996.0,Fucosyltransferase III and sialyl-Lex expression correlate in cultured colon carcinoma cells but not in colon carcinoma tissue
10.1002/ijc.26288,Backward,10.1093/CLINCHEM/42.10.1589,1996.0,Biological and clinical significance of haptoglobin polymorphism in humans.
10.1002/ijc.26288,Backward,10.1002/ijc.2910630416,1995.0,"Expression and function of α2,3‐sialyl‐ and α,3/l,4‐fucosyltransferases in colon adenocarcinoma cell lines: Role in synthesis of E‐selectin counter‐receptors"
10.1002/ijc.26288,Backward,10.1002/hep.1840220317,1995.0,A clinical study of lectin‐reactive alpha‐fetoprotein as an early indicator of hepatocellular carcinoma in the follow‐up of cirrhotic patients
10.1002/ijc.26288,Backward,10.1016/0009-8981(95)06049-J,1995.0,"Decreased branching, increased fucosylation and changed sialylation of alpha-1-proteinase inhibitor in breast and ovarian cancer."
10.1002/ijc.26288,Backward,10.1002/hep.1840190137,1994.0,The search for the ultimate screening test for hepatocellular carcinoma continues
10.1002/ijc.26288,Backward,10.1056/NEJM199306243282502,1993.0,Early recognition of hepatocellular carcinoma based on altered profiles of alpha-fetoprotein.
10.1002/ijc.26288,Backward,10.1016/0009-8981(92)90073-Y,1992.0,N-glycosylation of serum proteins in disease and its investigation using lectins.
10.1002/ijc.26288,Backward,10.1101/GAD.4.8.1288,1990.0,"A cloned human cDNA determines expression of a mouse stage-specific embryonic antigen and the Lewis blood group alpha(1,3/1,4)fucosyltransferase."
10.1002/ijc.26288,Backward,10.1038/bjc.1987.249,1987.0,Elevated levels of abnormally-fucosylated haptoglobins in cancer sera.
10.1002/ijc.26288,Backward,10.1016/S0140-6736(86)90681-1,1986.0,CHANGE IN FUCOSYLATION OF α-FETOPROTEIN ON MALIGNANT TRANSFORMATION OF LIVER CELLS
10.1002/ijc.26288,Backward,10.1016/s0021-9258(17)43099-7,1984.0,Novel fucolipids accumulating in human adenocarcinoma. I. Glycolipids with di- or trifucosylated type 2 chain.
10.1002/ijc.26288,Backward,10.1002/ijc.22958,2008.0,Glycosylation status of haptoglobin in sera of patients with prostate cancer vs. benign prostate disease or normal subjects
10.1002/ijc.26288,Backward,,1995.0,Haptoglobin. A potential reporter molecule for glycosylation changes in disease.
10.1002/ijc.26288,Backward,,1995.0,Haptoglobin. A potential reporter molecule for glycosylation changes in disease.
10.1002/ijc.26288,Backward,10.11501/3105057,1995.0,A clinical study of lectin-reactive alpha-fetoprotein as an early indicator of hepatocellular carcinoma in the follow-up of cirrhotic patients
10.1002/ijc.26288,Backward,10.1002/jcb.240501118,1992.0,Blood group‐related carbohydrate antigen expression in malignant and premalignant colonic neoplasms
10.1093/nar/gkr1127,Forward,10.1093/database/baaa113,2021.0,Large-scale regulatory and signaling network assembly through linked open data
10.1093/nar/gkr1127,Forward,10.1016/j.compbiomed.2020.104017,2020.0,DOKI: Domain knowledge-driven inference method for reverse-engineering transcriptional regulatory relationships among genes in cancer
10.1093/nar/gkr1127,Forward,10.2174/1574893614666191018162505,2019.0,A Review of Pathway Databases and Related Methods Analysis
10.1093/nar/gkr1127,Forward,10.1093/bib/bbx036,2018.0,Dynamic modeling and network approaches for omics time course data: overview of computational approaches and applications
10.1093/nar/gkr1127,Forward,10.1186/s12859-018-2355-3,2018.0,Using set theory to reduce redundancy in pathway sets
10.1093/nar/gkr1127,Forward,10.1016/J.JTCMS.2018.03.008,2018.0,Structural similarity-based prediction of the potential active ingredients and mechanism of action of traditional Chinese medicine formulations used to anti-aging
10.1093/nar/gkr1127,Forward,,2017.0,Étude exhaustive de voies de signalisation de grande taille par clustering des trajectoires et caractérisation par analyse sémantique. (Comprehensive study of large signaling pathways by clustering trajectories and characterization by semantic analysis)
10.1093/nar/gkr1127,Forward,10.1186/s13040-017-0140-x,2017.0,Computational dynamic approaches for temporal omics data with applications to systems medicine
10.1093/nar/gkr1127,Forward,10.18547/GCB.2017.VOL3.ISS2.E43,2017.0,Learning Delays in Biological Regulatory Networks from Time Series Data
10.1093/nar/gkr1127,Forward,10.5483/BMBRep.2017.50.1.135,2017.0,Databases and tools for constructing signal transduction networks in cancer
10.1093/nar/gkr1127,Forward,10.3390/a10010008,2017.0,Modeling Delayed Dynamics in Biological Regulatory Networks from Time Series Data
10.1093/nar/gkr1127,Forward,10.1016/J.JTCMS.2016.11.007,2016.0,Mechanisms of traditional Chinese medicines in the treatment of allergic rhinitis using a network biology approach
10.1093/nar/gkr1127,Forward,10.1093/nar/gkw1185,2016.0,miRTar2GO: a novel rule-based model learning method for cell line specific microRNA target prediction that integrates Ago2 CLIP-Seq and validated microRNA–target interaction data
10.1093/nar/gkr1127,Forward,10.1007/978-3-319-45177-0_3,2016.0,Inference of Delayed Biological Regulatory Networks from Time Series Data
10.1093/nar/gkr1127,Forward,10.1186/s13062-016-0112-y,2016.0,MONGKIE: an integrated tool for network analysis and visualization for multi-omics data
10.1093/nar/gkr1127,Forward,10.1109/EMBC.2015.7320166,2015.0,Metabolomic pathway visualization tool outsourcing editing function
10.1093/nar/gkr1127,Forward,10.1007/978-3-319-26916-0_5,2015.0,Integrating Time-Series Data in Large-Scale Discrete Cell-Based Models
10.1093/nar/gkr1127,Forward,10.11919/j.issn.1002-0829.215031,2015.0,Gene-based and pathway-based genome-wide association study of alcohol dependence
10.1093/nar/gkr1127,Forward,10.1016/j.jbi.2015.01.006,2015.0,HPIminer: A text mining system for building and visualizing human protein interaction networks and pathways
10.1093/nar/gkr1127,Forward,10.1093/database/bav006,2015.0,PathCards: multi-source consolidation of human biological pathways
10.1093/nar/gkr1127,Forward,10.1093/database/bau126,2015.0,"Comparison of human cell signaling pathway databases—evolution, drawbacks and challenges"
10.1093/nar/gkr1127,Forward,10.1371/journal.pone.0115585,2014.0,ReNE: A Cytoscape Plugin for Regulatory Network Enhancement
10.1093/nar/gkr1127,Forward,10.1186/1476-069X-13-94,2014.0,Short-term airborne particulate matter exposure alters the epigenetic landscape of human genes associated with the mitogen-activated protein kinase network: a cross-sectional study
10.1093/nar/gkr1127,Forward,,2014.0,Modélisation algébrique de la dynamique multi-échelles des réseaux de régulation biologique. (Algebraic Modeling of the Dynamics of Multi-scale Biological Regulatory Networks)
10.1093/nar/gkr1127,Forward,10.1371/journal.pone.0099030,2014.0,Integrated Pathway Clusters with Coherent Biological Themes for Target Prioritisation
10.1093/nar/gkr1127,Forward,10.1155/2014/171892,2014.0,Pathway-Driven Discovery of Rare Mutational Impact on Cancer
10.1093/nar/gkr1127,Forward,10.1109/BIBM.2013.6732719,2013.0,Pathway based identification of rare mutation effect in cancer
10.1093/nar/gkr1127,Forward,10.1371/journal.pcbi.1003194,2013.0,Using Biological Pathway Data with Paxtools
10.1093/nar/gkr1127,Forward,,2013.0,Modélisation dynamique de la signalisation cellulaire : aspects différentiels et discrets; application à la signalisation du facteur de croissance TGF-beta dans le cancer
10.1093/nar/gkr1127,Forward,10.1093/nar/gks1456,2013.0,Functional characterization of motif sequences under purifying selection
10.1093/nar/gkr1127,Forward,10.1165/rcmb.2011-0419OC,2012.0,A database of annotated promoters of genes associated with common respiratory and related diseases.
10.1093/nar/gkr1127,Forward,10.1186/1471-2164-13-S6-S18,2012.0,Pathway Distiller - multisource biological pathway consolidation
10.1093/nar/gkr1127,Forward,10.1186/1471-2105-13-S15-S7,2012.0,IPAD: the Integrated Pathway Analysis Database for Systematic Enrichment Analysis
10.1093/nar/gkr1127,Forward,10.1161/CIRCRESAHA.111.261701,2012.0,Dynamical Systems Approach to Endothelial Heterogeneity
10.1093/nar/gkr1127,Forward,10.1371/journal.pone.0034480,2012.0,Context-Specific Protein Network Miner – An Online System for Exploring Context-Specific Protein Interaction Networks from the Literature
10.1093/nar/gkr1127,Forward,,2019.0,Ontology-driven pathway data integration
10.1093/nar/gkr1127,Forward,,2018.0,Using pathway networks to model context dependent cellular function
10.1093/nar/gkr1127,Forward,,2016.0,An Analysis of Differences in Biological Pathway Resources
10.1093/nar/gkr1127,Forward,10.14753/SE.2014.1946,2014.0,Komplex jelátviteli és szabályozási hálózatok összeállítása és vizsgálata
10.1093/nar/gkr1127,Forward,10.1007/978-3-319-03035-7_7,2014.0,Ad-hoc Analysis of Genetic Pathways
10.1093/nar/gkr1127,Forward,10.1007/978-94-007-7975-4_3,2013.0,Identifying Driver Mutations in Cancer
10.1093/nar/gkr1127,Backward,10.1093/nar/gkq1156,2010.0,ConsensusPathDB: toward a more complete picture of cell biology
10.1093/nar/gkr1127,Backward,10.1093/nar/gkq1039,2010.0,"Pathway Commons, a web resource for biological pathway data"
10.1093/nar/gkr1127,Backward,10.1093/nar/gkq1018,2010.0,"Reactome: a database of reactions, pathways and biological processes"
10.1093/nar/gkr1127,Backward,10.1515/jib-2010-147,2010.0,PathJam: a new service for integrating biological pathway information
10.1093/nar/gkr1127,Backward,10.1038/nbt.1666,2010.0,BioPAX – A community standard for pathway data sharing
10.1093/nar/gkr1127,Backward,10.1093/nar/gkp875,2009.0,The MetaCyc database of metabolic pathways and enzymes and the BioCyc collection of pathway/genome databases
10.1093/nar/gkr1127,Backward,10.1186/1471-2105-10-S11-S5,2009.0,HPD: an online integrated human pathway database enabling systems biology studies
10.1093/nar/gkr1127,Backward,10.1186/1471-2105-9-399,2008.0,Presenting and exploring biological pathways with PathVisio
10.1093/nar/gkr1127,Backward,10.1371/journal.pbio.0060184,2008.0,WikiPathways: Pathway Editing for the People
10.1093/nar/gkr1127,Backward,10.1093/nar/gkj126,2005.0,Pathguide: a Pathway Resource List
10.1093/nar/gkr1127,Backward,10.1093/BIOINFORMATICS/BTG015,2003.0,The systems biology markup language (SBML): a medium for representation and exchange of biochemical network models
10.1093/nar/gkr1127,Backward,,2017.0,1-1-2007 GenMAPP 2 : New Features and Resources for Pathway Analysis
